run_id,run_date,report_name,cadence,source_system,location_id,region,division,support_tier,sla_hours,refresh_delay_hours,sla_met,records_expected,completeness_rate,duplicate_keys,unmapped_records,completed_at
RUN-007639,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1072,West,Facility Services,standard,3,0.84,True,227,0.9817,2,1,2026-06-08T08:50:07.585186036
RUN-007640,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1053,South Central,First Aid & Safety,standard,3,1.78,True,366,0.9772,1,3,2026-06-08T09:46:34.456886573
RUN-007641,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1027,Northeast,Uniform Rental,standard,3,0.1,True,160,0.9778,2,2,2026-06-08T08:06:00
RUN-007642,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1012,Great Lakes,Facility Services,high_touch,3,1.83,True,110,0.9923,3,1,2026-06-08T09:49:31.425159068
RUN-007643,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,3,3.97,False,272,0.9542,2,2,2026-06-08T11:58:02.372086482
RUN-007644,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,3,3.7,False,273,0.9382,1,2,2026-06-08T11:41:55.604658010
RUN-007645,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,3,3.03,False,282,0.9603,1,1,2026-06-08T11:01:44.865899693
RUN-007646,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1046,Southeast,Facility Services,high_touch,3,1.0,True,404,0.9485,1,4,2026-06-08T09:00:14.193494495
RUN-007647,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1060,South Central,Facility Services,standard,3,1.86,True,271,0.9848,1,3,2026-06-08T09:51:22.735566813
RUN-007648,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1041,Southeast,First Aid & Safety,high_touch,3,4.37,False,189,0.9372,1,3,2026-06-08T12:22:01.307453405
RUN-007649,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1004,Great Lakes,First Aid & Safety,high_touch,3,3.17,False,240,0.925,0,2,2026-06-08T11:10:19.501148562
RUN-007650,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,high_touch,3,1.33,True,279,0.9554,1,3,2026-06-08T09:19:43.850779976
RUN-007651,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1061,West,Uniform Rental,high_touch,3,4.57,False,220,0.9131,4,2,2026-06-08T12:34:19.371073751
RUN-007652,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1030,Northeast,First Aid & Safety,high_touch,3,3.12,False,146,0.9566,0,6,2026-06-08T11:07:00.885623817
RUN-007653,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1011,Great Lakes,Facility Services,high_touch,3,2.63,True,310,0.9482,2,4,2026-06-08T10:37:55.901009959
RUN-007654,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1058,South Central,Facility Services,standard,3,0.63,True,272,0.986,1,2,2026-06-08T08:37:43.361203403
RUN-007655,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1064,West,First Aid & Safety,high_touch,3,2.84,True,153,0.9668,1,5,2026-06-08T10:50:34.092027601
RUN-007656,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1020,Midwest,Fire Protection,standard,3,0.1,True,315,0.9652,2,2,2026-06-08T08:06:00
RUN-007657,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,3,5.01,False,244,0.9375,1,3,2026-06-08T13:00:47.356890948
RUN-007658,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,3,3.22,False,177,0.9731,0,5,2026-06-08T11:13:12.890577477
RUN-007659,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1017,Midwest,First Aid & Safety,standard,3,0.44,True,389,0.9949,1,2,2026-06-08T08:26:38.602357667
RUN-007660,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1038,Southeast,Uniform Rental,high_touch,3,2.98,True,183,0.9561,1,4,2026-06-08T10:58:46.966661394
RUN-007661,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,3,2.67,True,322,0.9508,1,2,2026-06-08T10:40:16.186601258
RUN-007662,2026-06-08,Weekly Exception Review,weekly,Safety Logic,LOC-1069,West,Fire Protection,standard,3,1.1,True,350,0.9737,1,4,2026-06-08T09:05:42.938203764
RUN-007663,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1072,West,Facility Services,standard,4,0.54,True,333,0.9755,0,0,2026-06-08T08:32:08.712835177
RUN-007664,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1024,Midwest,Facility Services,standard,4,3.03,True,328,0.9941,0,0,2026-06-08T11:01:43.915714196
RUN-007665,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1046,Southeast,Facility Services,high_touch,4,2.65,True,231,0.9484,0,2,2026-06-08T10:38:56.625712881
RUN-007666,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1035,Northeast,Facility Services,standard,4,1.36,True,408,0.9459,0,3,2026-06-08T09:21:42.635266316
RUN-007667,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1061,West,Uniform Rental,high_touch,4,2.42,True,232,0.9526,1,3,2026-06-08T10:25:01.753946419
RUN-007668,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1015,Midwest,Uniform Rental,high_touch,4,1.92,True,283,0.953,0,4,2026-06-08T09:54:58.402138045
RUN-007669,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1013,Midwest,Uniform Rental,standard,4,2.54,True,366,0.9456,0,1,2026-06-08T10:32:28.465316474
RUN-007670,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1045,Southeast,Fire Protection,high_touch,4,2.24,True,142,0.972,0,7,2026-06-08T10:14:09.317000430
RUN-007671,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1017,Midwest,First Aid & Safety,standard,4,0.76,True,328,0.9656,0,0,2026-06-08T08:45:33.751641536
RUN-007672,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1011,Great Lakes,Facility Services,high_touch,4,4.87,False,402,0.9619,1,2,2026-06-08T12:51:59.597832571
RUN-007673,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1014,Midwest,Uniform Rental,high_touch,4,3.16,True,184,0.9416,0,1,2026-06-08T11:09:36.990331256
RUN-007674,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1020,Midwest,Fire Protection,standard,4,3.74,True,91,0.9481,0,0,2026-06-08T11:44:33.598528685
RUN-007675,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1047,Southeast,Facility Services,high_touch,4,3.41,True,316,0.9454,1,3,2026-06-08T11:24:25.475193367
RUN-007676,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1059,South Central,Facility Services,standard,4,1.97,True,223,0.9727,1,4,2026-06-08T09:58:17.766004216
RUN-007677,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1001,Great Lakes,Uniform Rental,high_touch,4,3.16,True,98,0.978,0,2,2026-06-08T11:09:42.448499218
RUN-007678,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1043,Southeast,Fire Protection,high_touch,4,2.11,True,131,0.9672,0,3,2026-06-08T10:06:30.107239343
RUN-007679,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1019,Midwest,Fire Protection,standard,4,2.39,True,370,0.999,1,3,2026-06-08T10:23:38.454805552
RUN-007680,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1005,Great Lakes,First Aid & Safety,high_touch,4,2.47,True,260,0.9753,0,6,2026-06-08T10:28:03.093109932
RUN-007681,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1006,Great Lakes,First Aid & Safety,high_touch,4,1.43,True,171,0.9632,0,4,2026-06-08T09:25:58.729204283
RUN-007682,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1068,West,Fire Protection,high_touch,4,3.78,True,362,0.9421,0,6,2026-06-08T11:46:55.813498569
RUN-007683,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1032,Northeast,Fire Protection,high_touch,4,1.35,True,138,0.9584,1,1,2026-06-08T09:20:45.528824531
RUN-007684,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1040,Southeast,First Aid & Safety,high_touch,4,0.31,True,228,0.9579,0,3,2026-06-08T08:18:26.169739742
RUN-007685,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1008,Great Lakes,Fire Protection,high_touch,4,5.43,False,229,0.9681,1,2,2026-06-08T13:25:36.233934972
RUN-007686,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1036,Northeast,Facility Services,standard,4,1.38,True,230,0.999,0,4,2026-06-08T09:23:05.753308159
RUN-007687,2026-06-08,Contractor Compliance Snapshot,weekly,ISN,LOC-1048,Southeast,Facility Services,high_touch,4,3.35,True,242,0.9693,1,4,2026-06-08T11:20:47.716028139
RUN-007688,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1059,South Central,Facility Services,standard,4,0.1,True,379,0.983,0,5,2026-06-08T08:06:00
RUN-007689,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1022,Midwest,Facility Services,high_touch,4,3.34,True,121,0.9594,0,5,2026-06-08T11:20:16.441449697
RUN-007690,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1010,Great Lakes,Facility Services,high_touch,4,2.99,True,298,0.9533,0,1,2026-06-08T10:59:18.512686491
RUN-007691,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1058,South Central,Facility Services,standard,4,3.15,True,385,0.9756,0,0,2026-06-08T11:09:02.885983082
RUN-007692,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1027,Northeast,Uniform Rental,standard,4,1.56,True,155,0.999,0,1,2026-06-08T09:33:43.398605897
RUN-007693,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1062,West,Uniform Rental,standard,4,5.21,False,310,0.9556,0,1,2026-06-08T13:12:19.172765590
RUN-007694,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1034,Northeast,Facility Services,standard,4,4.91,False,367,0.9612,1,4,2026-06-08T12:54:21.783163467
RUN-007695,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1060,South Central,Facility Services,standard,4,2.87,True,125,0.9761,0,3,2026-06-08T10:52:21.152772522
RUN-007696,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1036,Northeast,Facility Services,standard,4,2.57,True,173,0.9831,1,1,2026-06-08T10:34:02.359847780
RUN-007697,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1057,South Central,Fire Protection,standard,4,2.95,True,155,0.9621,0,4,2026-06-08T10:57:08.597190796
RUN-007698,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1024,Midwest,Facility Services,standard,4,3.31,True,91,0.9812,0,1,2026-06-08T11:18:20.045753093
RUN-007699,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1040,Southeast,First Aid & Safety,high_touch,4,3.5,True,162,0.9408,0,2,2026-06-08T11:30:16.537330446
RUN-007700,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1055,South Central,Fire Protection,standard,4,2.25,True,382,0.9534,1,2,2026-06-08T10:14:45.547549030
RUN-007701,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1017,Midwest,First Aid & Safety,standard,4,1.45,True,119,0.9816,0,1,2026-06-08T09:27:07.993964970
RUN-007702,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1008,Great Lakes,Fire Protection,high_touch,4,2.98,True,360,0.9489,1,5,2026-06-08T10:58:44.577534604
RUN-007703,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1029,Northeast,First Aid & Safety,standard,4,1.05,True,287,0.999,0,2,2026-06-08T09:02:45.801018737
RUN-007704,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1043,Southeast,Fire Protection,high_touch,4,2.27,True,221,0.9584,0,9,2026-06-08T10:16:05.156683477
RUN-007705,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1013,Midwest,Uniform Rental,standard,4,2.59,True,319,0.9754,0,3,2026-06-08T10:35:23.507475155
RUN-007706,2026-06-08,Chemical SDS Coverage,weekly,MSDS,LOC-1047,Southeast,Facility Services,high_touch,4,5.28,False,301,0.9957,1,3,2026-06-08T13:16:32.276715717
RUN-007707,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1038,Southeast,Uniform Rental,high_touch,4,4.89,False,217,0.9589,0,3,2026-06-08T12:53:21.755729302
RUN-007708,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1024,Midwest,Facility Services,standard,4,3.42,True,348,0.9635,0,3,2026-06-08T11:25:24.248028144
RUN-007709,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1010,Great Lakes,Facility Services,high_touch,4,5.53,False,253,0.9439,0,0,2026-06-08T13:31:34.520720489
RUN-007710,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1031,Northeast,Fire Protection,standard,4,1.38,True,394,0.9688,0,4,2026-06-08T09:22:56.751497669
RUN-007711,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1063,West,Uniform Rental,standard,4,2.64,True,136,0.9471,1,1,2026-06-08T10:38:21.555185462
RUN-007712,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1015,Midwest,Uniform Rental,high_touch,4,2.21,True,113,0.9349,0,4,2026-06-08T10:12:43.480682038
RUN-007713,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1035,Northeast,Facility Services,standard,4,5.67,False,229,0.9548,1,3,2026-06-08T13:40:12.059391996
RUN-007714,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1022,Midwest,Facility Services,high_touch,4,6.39,False,266,0.9192,2,2,2026-06-08T14:23:19.472094652
RUN-007715,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1054,South Central,First Aid & Safety,standard,4,6.09,False,338,0.9597,0,4,2026-06-08T14:05:40.367328846
RUN-007716,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1011,Great Lakes,Facility Services,high_touch,4,5.37,False,154,0.9863,0,1,2026-06-08T13:21:57.675679178
RUN-007717,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1070,West,Facility Services,high_touch,4,3.53,True,169,0.9359,0,3,2026-06-08T11:32:04.973022066
RUN-007718,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1072,West,Facility Services,standard,4,2.02,True,290,0.9582,1,7,2026-06-08T10:01:11.942074695
RUN-007719,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1004,Great Lakes,First Aid & Safety,high_touch,4,3.31,True,128,0.9389,0,1,2026-06-08T11:18:25.945083887
RUN-007720,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1005,Great Lakes,First Aid & Safety,high_touch,4,5.47,False,399,0.9483,1,1,2026-06-08T13:28:11.059106382
RUN-007721,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1002,Great Lakes,Uniform Rental,high_touch,4,4.85,False,304,0.9589,0,4,2026-06-08T12:50:45.986206810
RUN-007722,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1025,Northeast,Uniform Rental,standard,4,2.31,True,261,0.9695,1,3,2026-06-08T10:18:24.147148778
RUN-007723,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1056,South Central,Fire Protection,standard,4,6.79,False,150,0.991,0,1,2026-06-08T14:47:27.602781055
RUN-007724,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1050,South Central,Uniform Rental,standard,4,3.8,True,406,0.9778,0,3,2026-06-08T11:47:55.180805353
RUN-007725,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1030,Northeast,First Aid & Safety,high_touch,4,2.49,True,203,0.9542,0,4,2026-06-08T10:29:36.272853389
RUN-007726,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1069,West,Fire Protection,standard,4,4.48,False,129,0.9575,4,0,2026-06-08T12:28:58.938101389
RUN-007727,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1067,West,Fire Protection,high_touch,4,4.08,False,259,0.9853,1,6,2026-06-08T12:05:01.234633431
RUN-007728,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1001,Great Lakes,Uniform Rental,high_touch,4,7.98,False,130,0.9349,1,4,2026-06-08T15:58:46.319042401
RUN-007729,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1029,Northeast,First Aid & Safety,standard,4,0.36,True,343,0.9684,1,4,2026-06-08T08:21:45.621266343
RUN-007730,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1013,Midwest,Uniform Rental,standard,4,4.2,False,126,0.9723,1,2,2026-06-08T12:12:13.720738104
RUN-007731,2026-06-08,PPE Readiness Tracker,weekly,PICS,LOC-1012,Great Lakes,Facility Services,high_touch,4,4.29,False,319,0.9908,0,2,2026-06-08T12:17:08.533292353
RUN-007732,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1027,Northeast,Uniform Rental,standard,2,0.1,True,375,0.9745,0,4,2026-06-08T08:06:00
RUN-007733,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1046,Southeast,Facility Services,high_touch,2,0.46,True,190,0.9714,1,3,2026-06-08T08:27:53.005638816
RUN-007734,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1036,Northeast,Facility Services,standard,2,3.21,False,312,0.9728,0,1,2026-06-08T11:12:20.341525881
RUN-007735,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1002,Great Lakes,Uniform Rental,high_touch,2,3.58,False,383,0.988,1,4,2026-06-08T11:34:58.066850704
RUN-007736,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1049,South Central,Uniform Rental,standard,2,2.17,False,312,0.9844,0,1,2026-06-08T10:10:09.239092984
RUN-007737,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1072,West,Facility Services,standard,2,0.96,True,370,0.999,1,2,2026-06-08T08:57:21.355070563
RUN-007738,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1009,Great Lakes,Fire Protection,high_touch,2,0.23,True,358,0.9833,1,1,2026-06-08T08:13:48.094682648
RUN-007739,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1065,West,First Aid & Safety,standard,2,2.89,False,264,0.972,0,2,2026-06-08T10:53:09.440349479
RUN-007740,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1044,Southeast,Fire Protection,high_touch,2,2.13,False,96,0.9659,0,3,2026-06-08T10:07:35.912416399
RUN-007741,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1059,South Central,Facility Services,standard,2,0.1,True,162,0.9811,0,3,2026-06-08T08:06:00
RUN-007742,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1025,Northeast,Uniform Rental,standard,2,2.42,False,153,0.9633,0,1,2026-06-08T10:25:12.960022360
RUN-007743,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1012,Great Lakes,Facility Services,high_touch,2,3.32,False,155,0.942,2,1,2026-06-08T11:19:13.437105568
RUN-007744,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1071,West,Facility Services,standard,2,0.1,True,227,0.9925,1,4,2026-06-08T08:06:00
RUN-007745,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1024,Midwest,Facility Services,standard,2,2.22,False,394,0.9749,2,0,2026-06-08T10:13:29.989267995
RUN-007746,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1032,Northeast,Fire Protection,high_touch,2,1.59,True,249,0.9778,1,2,2026-06-08T09:35:07.490762720
RUN-007747,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1016,Midwest,First Aid & Safety,standard,2,0.1,True,129,0.9344,1,2,2026-06-08T08:06:00
RUN-007748,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1022,Midwest,Facility Services,high_touch,2,3.43,False,232,0.9758,0,3,2026-06-08T11:26:02.528747117
RUN-007749,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1034,Northeast,Facility Services,standard,2,1.72,True,258,0.9864,1,1,2026-06-08T09:43:09.368813816
RUN-007750,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1033,Northeast,Fire Protection,high_touch,2,2.45,False,390,0.9412,0,8,2026-06-08T10:26:45.473655908
RUN-007751,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1040,Southeast,First Aid & Safety,high_touch,2,0.1,True,153,0.9541,1,4,2026-06-08T08:06:00
RUN-007752,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1035,Northeast,Facility Services,standard,2,1.88,True,395,0.977,0,1,2026-06-08T09:52:55.930735653
RUN-007753,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1042,Southeast,First Aid & Safety,high_touch,2,2.49,False,140,0.9709,0,7,2026-06-08T10:29:29.568216800
RUN-007754,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1061,West,Uniform Rental,high_touch,2,0.75,True,413,0.95,0,5,2026-06-08T08:44:57.508667346
RUN-007755,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1048,Southeast,Facility Services,high_touch,2,4.4,False,138,0.9669,0,6,2026-06-08T12:24:13.741367040
RUN-007756,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1001,Great Lakes,Uniform Rental,high_touch,2,3.65,False,176,0.9752,1,0,2026-06-08T11:39:08.479421511
RUN-007757,2026-06-08,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1010,Great Lakes,Facility Services,high_touch,2,0.36,True,104,0.9654,2,3,2026-06-08T08:21:34.667166070
RUN-007758,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1050,South Central,Uniform Rental,standard,7,4.34,True,299,0.9729,1,2,2026-06-09T12:20:38.848765892
RUN-007759,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1026,Northeast,Uniform Rental,standard,7,4.51,True,190,0.9824,0,0,2026-06-09T12:30:28.751693070
RUN-007760,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,2.9,True,121,0.9667,1,3,2026-06-09T10:54:10.678751365
RUN-007761,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1063,West,Uniform Rental,standard,7,4.66,True,288,0.9934,0,3,2026-06-09T12:39:32.219990630
RUN-007762,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1023,Midwest,Facility Services,standard,7,3.1,True,185,0.9624,5,2,2026-06-09T11:06:03.002544530
RUN-007763,2026-06-09,Daily Incident Intake,daily,Safety Logic,LOC-1024,Midwest,Facility Services,standard,7,4.04,True,255,0.9743,2,1,2026-06-09T12:02:18.816476350
