exception_id,run_id,run_date,report_name,source_system,location_id,region,division,exception_type,severity,owner_group,age_days,status,resolution_hours,requires_field_followup
EXC-004055,RUN-008492,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1051,South Central,Uniform Rental,invalid_vendor_credential,low,Corporate Safety,8,closed,102.8,False
EXC-004056,RUN-008494,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1039,Southeast,Uniform Rental,unmapped_employee_partner,critical,Vendor Coordinator,13,open,,True
EXC-004057,RUN-008494,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1039,Southeast,Uniform Rental,rollout_training_gap,low,Corporate Safety,5,closed,82.8,True
EXC-004058,RUN-008496,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1057,South Central,Fire Protection,unmapped_employee_partner,low,Vendor Coordinator,2,closed,27.2,True
EXC-004059,RUN-008496,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1057,South Central,Fire Protection,missing_completion_date,high,Field Safety Lead,10,open,,False
EXC-004060,RUN-008496,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1057,South Central,Fire Protection,duplicate_incident_key,medium,Corporate Safety,0,open,,False
EXC-004061,RUN-008497,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1017,Midwest,First Aid & Safety,open_corrective_action,low,Corporate Safety,1,closed,47.5,True
EXC-004062,RUN-008497,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1017,Midwest,First Aid & Safety,rollout_training_gap,high,Data Steward,10,closed,95.9,True
EXC-004063,RUN-008497,2026-06-27,Daily Incident Intake,Safety Logic,LOC-1017,Midwest,First Aid & Safety,unmapped_employee_partner,low,Field Safety Lead,5,open,,True
EXC-004064,RUN-008504,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1027,Northeast,Uniform Rental,late_source_extract,medium,Field Safety Lead,9,open,,False
EXC-004065,RUN-008505,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1007,Great Lakes,Fire Protection,unmapped_employee_partner,medium,Corporate Safety,3,open,,True
EXC-004066,RUN-008506,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1030,Northeast,First Aid & Safety,open_corrective_action,medium,Data Steward,6,closed,40.2,True
EXC-004067,RUN-008507,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1062,West,Uniform Rental,duplicate_incident_key,high,Vendor Coordinator,5,closed,63.4,False
EXC-004068,RUN-008508,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1034,Northeast,Facility Services,open_corrective_action,low,Corporate Safety,2,closed,62.4,True
EXC-004069,RUN-008510,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1038,Southeast,Uniform Rental,open_corrective_action,medium,Vendor Coordinator,1,closed,45.2,True
EXC-004070,RUN-008514,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1046,Southeast,Facility Services,rollout_training_gap,medium,Vendor Coordinator,2,closed,59.2,True
EXC-004071,RUN-008518,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1011,Great Lakes,Facility Services,rollout_training_gap,medium,Field Safety Lead,1,closed,28.9,True
EXC-004072,RUN-008525,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1023,Midwest,Facility Services,unmapped_employee_partner,medium,Field Safety Lead,1,closed,30.5,True
EXC-004073,RUN-008530,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1057,South Central,Fire Protection,open_corrective_action,medium,Data Steward,14,closed,118.9,True
EXC-004074,RUN-008532,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1065,West,First Aid & Safety,late_source_extract,high,Corporate Safety,13,closed,125.4,False
EXC-004075,RUN-008533,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1026,Northeast,Uniform Rental,missing_completion_date,high,Corporate Safety,6,closed,73.0,False
EXC-004076,RUN-008534,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1016,Midwest,First Aid & Safety,late_source_extract,medium,Data Steward,3,closed,42.8,False
EXC-004077,RUN-008537,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1035,Northeast,Facility Services,duplicate_incident_key,medium,Corporate Safety,7,open,,False
EXC-004078,RUN-008539,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1066,West,First Aid & Safety,late_source_extract,critical,Data Steward,12,closed,89.4,False
EXC-004079,RUN-008540,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1018,Midwest,First Aid & Safety,missing_location_id,medium,Corporate Safety,1,open,,False
EXC-004080,RUN-008540,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1018,Midwest,First Aid & Safety,unmapped_employee_partner,critical,Corporate Safety,4,open,,True
EXC-004081,RUN-008540,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1018,Midwest,First Aid & Safety,rollout_training_gap,medium,Corporate Safety,2,open,,True
EXC-004082,RUN-008541,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1019,Midwest,Fire Protection,missing_location_id,medium,Corporate Safety,4,open,,False
EXC-004083,RUN-008541,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1019,Midwest,Fire Protection,open_corrective_action,critical,Data Steward,7,closed,87.1,True
EXC-004084,RUN-008543,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1032,Northeast,Fire Protection,missing_completion_date,medium,Corporate Safety,4,closed,60.3,False
EXC-004085,RUN-008547,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1047,Southeast,Facility Services,open_corrective_action,low,Vendor Coordinator,5,closed,70.8,True
EXC-004086,RUN-008550,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1004,Great Lakes,First Aid & Safety,open_corrective_action,medium,Corporate Safety,10,closed,77.4,True
EXC-004087,RUN-008553,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1001,Great Lakes,Uniform Rental,late_source_extract,critical,Vendor Coordinator,11,closed,110.7,False
EXC-004088,RUN-008554,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1058,South Central,Facility Services,open_corrective_action,critical,Corporate Safety,5,open,,True
EXC-004089,RUN-008555,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1025,Northeast,Uniform Rental,late_source_extract,medium,Data Steward,2,closed,38.1,False
EXC-004090,RUN-008560,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1008,Great Lakes,Fire Protection,late_source_extract,medium,Data Steward,10,closed,64.6,False
EXC-004091,RUN-008566,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1039,Southeast,Uniform Rental,rollout_training_gap,medium,Data Steward,7,closed,65.5,True
EXC-004092,RUN-008567,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1065,West,First Aid & Safety,open_corrective_action,medium,Vendor Coordinator,12,open,,True
EXC-004093,RUN-008567,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1065,West,First Aid & Safety,invalid_vendor_credential,medium,Field Safety Lead,12,closed,86.3,False
EXC-004094,RUN-008568,2026-06-28,Ad Hoc Leader Request,Corporate Request,LOC-1056,South Central,Fire Protection,missing_completion_date,low,Field Safety Lead,5,closed,61.0,False
EXC-004095,RUN-008569,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1070,West,Facility Services,open_corrective_action,low,Corporate Safety,11,closed,85.4,True
EXC-004096,RUN-008569,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1070,West,Facility Services,missing_location_id,medium,Data Steward,2,closed,38.9,False
EXC-004097,RUN-008571,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1061,West,Uniform Rental,duplicate_incident_key,high,Corporate Safety,5,closed,63.7,False
EXC-004098,RUN-008572,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1006,Great Lakes,First Aid & Safety,invalid_vendor_credential,low,Corporate Safety,1,closed,30.8,False
EXC-004099,RUN-008574,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1017,Midwest,First Aid & Safety,rollout_training_gap,medium,Vendor Coordinator,3,open,,True
EXC-004100,RUN-008576,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1057,South Central,Fire Protection,rollout_training_gap,low,Vendor Coordinator,5,closed,58.0,True
EXC-004101,RUN-008580,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1067,West,Fire Protection,unmapped_employee_partner,medium,Data Steward,3,closed,57.2,True
EXC-004102,RUN-008582,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1063,West,Uniform Rental,missing_location_id,medium,Vendor Coordinator,3,open,,False
EXC-004103,RUN-008582,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1063,West,Uniform Rental,invalid_vendor_credential,high,Data Steward,5,closed,70.3,False
EXC-004104,RUN-008586,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1004,Great Lakes,First Aid & Safety,rollout_training_gap,medium,Vendor Coordinator,2,closed,57.4,True
EXC-004105,RUN-008588,2026-06-29,Daily Incident Intake,Safety Logic,LOC-1065,West,First Aid & Safety,missing_completion_date,high,Field Safety Lead,7,open,,False
EXC-004106,RUN-008592,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1038,Southeast,Uniform Rental,late_source_extract,high,Corporate Safety,5,open,,False
EXC-004107,RUN-008595,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1011,Great Lakes,Facility Services,invalid_vendor_credential,high,Vendor Coordinator,8,open,,False
EXC-004108,RUN-008595,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1011,Great Lakes,Facility Services,rollout_training_gap,medium,Vendor Coordinator,4,closed,50.9,True
EXC-004109,RUN-008596,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1053,South Central,First Aid & Safety,rollout_training_gap,medium,Corporate Safety,3,closed,47.4,True
EXC-004110,RUN-008600,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1044,Southeast,Fire Protection,invalid_vendor_credential,medium,Corporate Safety,7,closed,62.9,False
EXC-004111,RUN-008601,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1037,Southeast,Uniform Rental,rollout_training_gap,high,Corporate Safety,5,closed,62.1,True
EXC-004112,RUN-008602,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1026,Northeast,Uniform Rental,open_corrective_action,high,Field Safety Lead,10,closed,91.6,True
EXC-004113,RUN-008605,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1057,South Central,Fire Protection,rollout_training_gap,medium,Corporate Safety,10,closed,85.5,True
EXC-004114,RUN-008605,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1057,South Central,Fire Protection,invalid_vendor_credential,low,Vendor Coordinator,6,closed,67.3,False
EXC-004115,RUN-008606,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1019,Midwest,Fire Protection,invalid_vendor_credential,medium,Vendor Coordinator,2,open,,False
EXC-004116,RUN-008606,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1019,Midwest,Fire Protection,open_corrective_action,medium,Vendor Coordinator,4,closed,63.5,True
EXC-004117,RUN-008606,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1019,Midwest,Fire Protection,missing_location_id,medium,Vendor Coordinator,3,closed,63.3,False
EXC-004118,RUN-008608,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1048,Southeast,Facility Services,open_corrective_action,low,Vendor Coordinator,12,closed,93.2,True
EXC-004119,RUN-008608,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1048,Southeast,Facility Services,missing_location_id,low,Field Safety Lead,5,closed,54.2,False
EXC-004120,RUN-008608,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1048,Southeast,Facility Services,invalid_vendor_credential,medium,Data Steward,7,open,,False
EXC-004121,RUN-008608,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1048,Southeast,Facility Services,open_corrective_action,medium,Field Safety Lead,4,closed,52.6,True
EXC-004122,RUN-008610,2026-06-29,Weekly Exception Review,Safety Logic,LOC-1065,West,First Aid & Safety,rollout_training_gap,medium,Corporate Safety,6,open,,True
EXC-004123,RUN-008611,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1072,West,Facility Services,unmapped_employee_partner,medium,Vendor Coordinator,9,closed,68.9,True
EXC-004124,RUN-008611,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1072,West,Facility Services,duplicate_incident_key,medium,Corporate Safety,6,open,,False
EXC-004125,RUN-008615,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1033,Northeast,Fire Protection,duplicate_incident_key,medium,Vendor Coordinator,1,open,,False
EXC-004126,RUN-008615,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1033,Northeast,Fire Protection,rollout_training_gap,medium,Corporate Safety,3,closed,46.4,True
EXC-004127,RUN-008620,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1062,West,Uniform Rental,unmapped_employee_partner,medium,Data Steward,2,closed,48.9,True
EXC-004128,RUN-008622,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1017,Midwest,First Aid & Safety,open_corrective_action,critical,Corporate Safety,6,closed,94.0,True
EXC-004129,RUN-008622,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1017,Midwest,First Aid & Safety,missing_completion_date,high,Field Safety Lead,7,closed,83.7,False
EXC-004130,RUN-008625,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1009,Great Lakes,Fire Protection,duplicate_incident_key,high,Field Safety Lead,5,open,,False
EXC-004131,RUN-008625,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1009,Great Lakes,Fire Protection,unmapped_employee_partner,medium,Field Safety Lead,3,closed,46.2,True
EXC-004132,RUN-008626,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1066,West,First Aid & Safety,missing_location_id,high,Data Steward,16,open,,False
EXC-004133,RUN-008626,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1066,West,First Aid & Safety,invalid_vendor_credential,medium,Field Safety Lead,2,open,,False
EXC-004134,RUN-008626,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1066,West,First Aid & Safety,invalid_vendor_credential,medium,Field Safety Lead,4,open,,False
EXC-004135,RUN-008626,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1066,West,First Aid & Safety,unmapped_employee_partner,high,Data Steward,12,closed,97.0,True
EXC-004136,RUN-008628,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1002,Great Lakes,Uniform Rental,open_corrective_action,medium,Vendor Coordinator,3,open,,True
EXC-004137,RUN-008628,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1002,Great Lakes,Uniform Rental,rollout_training_gap,medium,Vendor Coordinator,2,closed,22.6,True
EXC-004138,RUN-008636,2026-06-29,Contractor Compliance Snapshot,ISN,LOC-1054,South Central,First Aid & Safety,rollout_training_gap,high,Vendor Coordinator,18,closed,131.0,True
EXC-004139,RUN-008640,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1061,West,Uniform Rental,missing_location_id,medium,Corporate Safety,4,closed,67.0,False
EXC-004140,RUN-008640,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1061,West,Uniform Rental,open_corrective_action,medium,Data Steward,6,closed,43.4,True
EXC-004141,RUN-008641,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1036,Northeast,Facility Services,unmapped_employee_partner,medium,Field Safety Lead,8,closed,77.8,True
EXC-004142,RUN-008641,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1036,Northeast,Facility Services,invalid_vendor_credential,medium,Corporate Safety,0,open,,False
EXC-004143,RUN-008642,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1001,Great Lakes,Uniform Rental,unmapped_employee_partner,medium,Field Safety Lead,10,closed,63.7,True
EXC-004144,RUN-008646,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1048,Southeast,Facility Services,open_corrective_action,medium,Data Steward,4,closed,60.7,True
EXC-004145,RUN-008646,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1048,Southeast,Facility Services,invalid_vendor_credential,medium,Vendor Coordinator,4,closed,59.2,False
EXC-004146,RUN-008646,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1048,Southeast,Facility Services,missing_completion_date,medium,Field Safety Lead,3,closed,47.1,False
EXC-004147,RUN-008648,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1053,South Central,First Aid & Safety,invalid_vendor_credential,high,Field Safety Lead,8,closed,70.6,False
EXC-004148,RUN-008653,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1060,South Central,Facility Services,duplicate_incident_key,medium,Vendor Coordinator,7,closed,48.0,False
EXC-004149,RUN-008653,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1060,South Central,Facility Services,open_corrective_action,low,Corporate Safety,9,closed,97.0,True
EXC-004150,RUN-008654,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1019,Midwest,Fire Protection,missing_location_id,medium,Vendor Coordinator,6,closed,74.3,False
EXC-004151,RUN-008657,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1007,Great Lakes,Fire Protection,invalid_vendor_credential,medium,Vendor Coordinator,5,closed,63.8,False
EXC-004152,RUN-008657,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1007,Great Lakes,Fire Protection,rollout_training_gap,medium,Data Steward,8,closed,74.9,True
EXC-004153,RUN-008658,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1070,West,Facility Services,missing_location_id,low,Corporate Safety,8,closed,87.0,False
EXC-004154,RUN-008665,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1040,Southeast,First Aid & Safety,late_source_extract,low,Corporate Safety,5,closed,58.5,False
EXC-004155,RUN-008666,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1044,Southeast,Fire Protection,missing_completion_date,high,Data Steward,4,closed,47.5,False
EXC-004156,RUN-008668,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1022,Midwest,Facility Services,unmapped_employee_partner,medium,Data Steward,11,open,,True
EXC-004157,RUN-008673,2026-06-29,PPE Readiness Tracker,PICS,LOC-1057,South Central,Fire Protection,missing_location_id,medium,Field Safety Lead,8,closed,86.1,False
EXC-004158,RUN-008673,2026-06-29,PPE Readiness Tracker,PICS,LOC-1057,South Central,Fire Protection,late_source_extract,medium,Vendor Coordinator,6,open,,False
EXC-004159,RUN-008674,2026-06-29,PPE Readiness Tracker,PICS,LOC-1050,South Central,Uniform Rental,open_corrective_action,medium,Corporate Safety,7,open,,True
EXC-004160,RUN-008675,2026-06-29,PPE Readiness Tracker,PICS,LOC-1049,South Central,Uniform Rental,late_source_extract,high,Corporate Safety,7,closed,56.4,False
EXC-004161,RUN-008680,2026-06-29,PPE Readiness Tracker,PICS,LOC-1065,West,First Aid & Safety,open_corrective_action,low,Vendor Coordinator,2,closed,26.3,True
EXC-004162,RUN-008682,2026-06-29,PPE Readiness Tracker,PICS,LOC-1001,Great Lakes,Uniform Rental,open_corrective_action,medium,Corporate Safety,4,closed,65.0,True
EXC-004163,RUN-008682,2026-06-29,PPE Readiness Tracker,PICS,LOC-1001,Great Lakes,Uniform Rental,late_source_extract,medium,Field Safety Lead,6,closed,69.0,False
EXC-004164,RUN-008684,2026-06-29,PPE Readiness Tracker,PICS,LOC-1020,Midwest,Fire Protection,unmapped_employee_partner,high,Vendor Coordinator,7,open,,True
EXC-004165,RUN-008684,2026-06-29,PPE Readiness Tracker,PICS,LOC-1020,Midwest,Fire Protection,missing_location_id,critical,Corporate Safety,8,closed,105.4,False
